Moon x	Moon y	Apollo x	Apollo y	t	vmag	radM
376964592.552736	92669704.858196	248115685.911072	147594180.925943	72100.000000	1020.487720	140068080.216178
376945556.610038	92768721.232191	248203772.760261	147645658.880784	72200.000000	1020.024588	139950895.632766
376926494.983510	92867731.285231	248291820.840254	147697111.421653	72300.000000	1019.561819	139833715.621803
376907407.675478	92966735.010822	248379830.183849	147748538.564293	72400.000000	1019.099413	139716540.164880
376888294.688267	93065732.402472	248467800.823810	147799940.324413	72500.000000	1018.637369	139599369.243621
376869156.024203	93164723.453688	248555732.792865	147851316.717696	72600.000000	1018.175687	139482202.839683
376849991.685616	93263708.157981	248643626.123712	147902667.759793	72700.000000	1017.714367	139365040.934757
376830801.674835	93362686.508860	248731480.849011	147953993.466328	72800.000000	1017.253408	139247883.510565
376811585.994192	93461658.499836	248819297.001392	148005293.852893	72900.000000	1016.792810	139130730.548864
376792344.646019	93560624.124421	248907074.613449	148056568.935052	73000.000000	1016.332572	139013582.031441
376773077.632651	93659583.376128	248994813.717745	148107818.728340	73100.000000	1015.872694	138896437.940118
376753784.956424	93758536.248470	249082514.346808	148159043.248263	73200.000000	1015.413176	138779298.256749
376734466.619676	93857482.734964	249170176.533134	148210242.510296	73300.000000	1014.954016	138662162.963220
376715122.624746	93956422.829124	249257800.309186	148261416.529886	73400.000000	1014.495215	138545032.041449
376695752.973974	94055356.524467	249345385.707393	148312565.322452	73500.000000	1014.036773	138427905.473388
376676357.669703	94154283.814511	249432932.760153	148363688.903383	73600.000000	1013.578688	138310783.241018
376656936.714276	94253204.692774	249520441.499831	148414787.288036	73700.000000	1013.120960	138193665.326356
376637490.110039	94352119.152776	249607911.958760	148465860.491745	73800.000000	1012.663589	138076551.711446
376618017.859337	94451027.188038	249695344.169239	148516908.529811	73900.000000	1012.206575	137959442.378370
376598519.964520	94549928.792080	249782738.163537	148567931.417505	74000.000000	1011.749916	137842337.309235
376578996.427937	94648823.958425	249870093.973889	148618929.170074	74100.000000	1011.293614	137725236.486186
376559447.251939	94747712.680597	249957411.632500	148669901.802731	74200.000000	1010.837666	137608139.891395
376539872.438880	94846594.952119	250044691.171542	148720849.330663	74300.000000	1010.382074	137491047.507068
376520271.991113	94945470.766517	250131932.623156	148771771.769028	74400.000000	1009.926835	137373959.315441
376500645.910994	95044340.117318	250219136.019451	148822669.132955	74500.000000	1009.471951	137256875.298782
376480994.200880	95143202.998047	250306301.392505	148873541.437545	74600.000000	1009.017420	137139795.439389
376461316.863131	95242059.402233	250393428.774365	148924388.697869	74700.000000	1008.563243	137022719.719594
376441613.900107	95340909.323405	250480518.197046	148975210.928970	74800.000000	1008.109418	136905648.121756
376421885.314169	95439752.755093	250567569.692532	149026008.145863	74900.000000	1007.655945	136788580.628269
376402131.107681	95538589.690828	250654583.292777	149076780.363535	75000.000000	1007.202825	136671517.221554
376382351.283008	95637420.124142	250741559.029704	149127527.596944	75100.000000	1006.750056	136554457.884065
376362545.842516	95736244.048567	250828496.935206	149178249.861017	75200.000000	1006.297638	136437402.598286
376342714.788574	95835061.457637	250915397.041143	149228947.170658	75300.000000	1005.845570	136320351.346732
376322858.123550	95933872.344887	251002259.379347	149279619.540738	75400.000000	1005.393853	136203304.111948
376302975.849816	96032676.703853	251089083.981620	149330266.986102	75500.000000	1004.942486	136086260.876510
376283067.969745	96131474.528070	251175870.879732	149380889.521565	75600.000000	1004.491469	135969221.623022
376263134.485709	96230265.811077	251262620.105424	149431487.161918	75700.000000	1004.040800	135852186.334122
376243175.400085	96329050.546411	251349331.690408	149482059.921918	75800.000000	1003.590481	135735154.992474
376223190.715250	96427828.727613	251436005.666364	149532607.816297	75900.000000	1003.140509	135618127.580774
376203180.433582	96526600.348223	251522642.064945	149583130.859761	76000.000000	1002.690886	135501104.081749
376183144.557461	96625365.401781	251609240.917773	149633629.066983	76100.000000	1002.241610	135384084.478153
376163083.089269	96724123.881831	251695802.256440	149684102.452612	76200.000000	1001.792681	135267068.752773
376142996.031389	96822875.781915	251782326.112510	149734551.031268	76300.000000	1001.344099	135150056.888423
376122883.386206	96921621.095578	251868812.517518	149784974.817542	76400.000000	1000.895864	135033048.867947
376102745.156105	97020359.816364	251955261.502970	149835373.825998	76500.000000	1000.447974	134916044.674220
376082581.343474	97119091.937820	252041673.100341	149885748.071173	76600.000000	1000.000430	134799044.290143
376062391.950703	97217817.453493	252128047.341079	149936097.567574	76700.000000	999.553232	134682047.698650
376042176.980181	97316536.356931	252214384.256605	149986422.329682	76800.000000	999.106378	134565054.882703
376021936.434301	97415248.641682	252300683.878308	150036722.371950	76900.000000	998.659868	134448065.825292
376001670.315457	97513954.301296	252386946.237551	150086997.708802	77000.000000	998.213703	134331080.509436
375981378.626044	97612653.329325	252473171.365669	150137248.354637	77100.000000	997.767881	134214098.918184
375961061.368458	97711345.719320	252559359.293966	150187474.323825	77200.000000	997.322402	134097121.034613
375940718.545097	97810031.464834	252645510.053722	150237675.630707	77300.000000	996.877267	133980146.841830
375920350.158362	97908710.559420	252731623.676186	150287852.289598	77400.000000	996.432474	133863176.322968
375899956.210653	98007382.996633	252817700.192581	150338004.314785	77500.000000	995.988023	133746209.461192
375879536.704373	98106048.770029	252903739.634101	150388131.720529	77600.000000	995.543914	133629246.239692
375859091.641927	98204707.873165	252989742.031914	150438234.521061	77700.000000	995.100147	133512286.641689
375838621.025719	98303360.299597	253075707.417159	150488312.730586	77800.000000	994.656721	133395330.650431
375818124.858158	98402006.042884	253161635.820950	150538366.363282	77900.000000	994.213635	133278378.249194
375797603.141651	98500645.096586	253247527.274371	150588395.433299	78000.000000	993.770890	133161429.421283
375777055.878609	98599277.454262	253333381.808481	150638399.954761	78100.000000	993.328484	133044484.150031
375756483.071444	98697903.109475	253419199.454311	150688379.941763	78200.000000	992.886418	132927542.418797
375735884.722569	98796522.055787	253504980.242867	150738335.408372	78300.000000	992.444692	132810604.210970
375715260.834398	98895134.286760	253590724.205127	150788266.368632	78400.000000	992.003304	132693669.509965
375694611.409348	98993739.795959	253676431.372042	150838172.836556	78500.000000	991.562255	132576738.299227
375673936.449836	99092338.576949	253762101.774537	150888054.826130	78600.000000	991.121544	132459810.562228
375653235.958282	99190930.623297	253847735.443513	150937912.351316	78700.000000	990.681171	132342886.282464
375632509.937106	99289515.928568	253933332.409840	150987745.426045	78800.000000	990.241135	132225965.443463
375611758.388731	99388094.486332	254018892.704367	151037554.064224	78900.000000	989.801436	132109048.028778
375590981.315580	99486666.290158	254104416.357914	151087338.279732	79000.000000	989.362074	131992134.021989
375570178.720078	99585231.333614	254189903.401276	151137098.086421	79100.000000	988.923049	131875223.406704
375549350.604653	99683789.610272	254275353.865224	151186833.498117	79200.000000	988.484359	131758316.166558
375528496.971732	99782341.113705	254360767.780500	151236544.528616	79300.000000	988.046006	131641412.285214
375507617.823745	99880885.837484	254446145.177824	151286231.191692	79400.000000	987.607987	131524511.746358
375486713.163123	99979423.775184	254531486.087889	151335893.501088	79500.000000	987.170303	131407614.533708
375465782.992299	100077954.920379	254616790.541364	151385531.470522	79600.000000	986.732954	131290720.631004
375444827.313707	100176479.266645	254702058.568890	151435145.113686	79700.000000	986.295940	131173830.022016
375423846.129783	100274996.807558	254787290.201087	151484734.444244	79800.000000	985.859259	131056942.690539
375402839.442964	100373507.536697	254872485.468549	151534299.475833	79900.000000	985.422912	130940058.620395
375381807.255689	100472011.447639	254957644.401843	151583840.222065	80000.000000	984.986898	130823177.795431
375360749.570397	100570508.533965	255042767.031515	151633356.696525	80100.000000	984.551217	130706300.199523
375339666.389531	100668998.789254	255127853.388083	151682848.912770	80200.000000	984.115869	130589425.816569
375318557.715534	100767482.207089	255212903.502045	151732316.884331	80300.000000	983.680852	130472554.630499
375297423.550849	100865958.781051	255297917.403870	151781760.624714	80400.000000	983.246168	130355686.625263
375276263.897924	100964428.504725	255382895.124007	151831180.147397	80500.000000	982.811815	130238821.784842
375255078.759207	101062891.371693	255467836.692879	151880575.465833	80600.000000	982.377794	130121960.093238
375233868.137145	101161347.375543	255552742.140886	151929946.593445	80700.000000	981.944103	130005101.534483
375212632.034191	101259796.509859	255637611.498404	151979293.543634	80800.000000	981.510743	129888246.092632
375191370.452795	101358238.768230	255722444.795785	152028616.329773	80900.000000	981.077713	129771393.751768
375170083.395412	101456674.144242	255807242.063359	152077914.965208	81000.000000	980.645013	129654544.495996
375148770.864496	101555102.631487	255892003.331431	152127189.463259	81100.000000	980.212643	129537698.309450
375127432.862505	101653524.223553	255976728.630283	152176439.837220	81200.000000	979.780602	129420855.176289
375106069.391897	101751938.914031	256061417.990176	152225666.100358	81300.000000	979.348890	129304015.080694
375084680.455130	101850346.696515	256146071.441346	152274868.265916	81400.000000	978.917506	129187178.006874
375063266.054667	101948747.564596	256230689.014007	152324046.347109	81500.000000	978.486450	129070343.939063
375041826.192969	102047141.511869	256315270.738350	152373200.357125	81600.000000	978.055723	128953512.861520
375020360.872500	102145528.531929	256399816.644544	152422330.309128	81700.000000	977.625323	128836684.758527
374998870.095727	102243908.618371	256484326.762734	152471436.216255	81800.000000	977.195251	128719859.614394
374977353.865116	102342281.764793	256568801.123045	152520518.091616	81900.000000	976.765505	128603037.413453
374955812.183136	102440647.964792	256653239.755578	152569575.948297	82000.000000	976.336086	128486218.140062
374934245.052256	102539007.211967	256737642.690414	152618609.799357	82100.000000	975.906994	128369401.778604
374912652.474948	102637359.499918	256822009.957609	152667619.657827	82200.000000	975.478227	128252588.313485
374891034.453686	102735704.822246	256906341.587200	152716605.536716	82300.000000	975.049786	128135777.729138
374869390.990943	102834043.172553	256990637.609201	152765567.449005	82400.000000	974.621671	128018970.010017
374847722.089196	102932374.544440	257074898.053604	152814505.407647	82500.000000	974.193880	127902165.140604
374826027.750922	103030698.931512	257159122.950382	152863419.425574	82600.000000	973.766415	127785363.105402
374804307.978599	103129016.327373	257243312.329483	152912309.515688	82700.000000	973.339274	127668563.888940
374782562.774709	103227326.725629	257327466.220836	152961175.690867	82800.000000	972.912457	127551767.475771
374760792.141733	103325630.119887	257411584.654350	153010017.963963	82900.000000	972.485964	127434973.850471
374738996.082155	103423926.503753	257495667.659911	153058836.347801	83000.000000	972.059794	127318182.997640
374717174.598459	103522215.870837	257579715.267384	153107630.855184	83100.000000	971.633948	127201394.901904
374695327.693132	103620498.214748	257663727.506615	153156401.498884	83200.000000	971.208425	127084609.547908
374673455.368661	103718773.529096	257747704.407430	153205148.291652	83300.000000	970.783224	126967826.920326
374651557.627536	103817041.807493	257831645.999631	153253871.246210	83400.000000	970.358346	126851047.003853
374629634.472247	103915303.043551	257915552.313004	153302570.375257	83500.000000	969.933790	126734269.783206
374607685.905288	104013557.230883	257999423.377311	153351245.691464	83600.000000	969.509555	126617495.243129
374585711.929151	104111804.363104	258083259.222296	153399897.207479	83700.000000	969.085642	126500723.368387
